,time,ETHBalance,FILBalance
163,2022-08-16 16:22:34.680,26.6339510006394,-5772.8455292
164,2022-08-16 16:22:34.702,26.66863200393741,-5780.4355292
165,2022-08-16 16:28:52.089,25.618916953136335,-5550.4355292
166,2022-08-16 16:31:31.935,25.909539049508524,-5613.9720747
167,2022-08-16 16:31:31.936,26.670958445785683,-5780.4355292
168,2022-08-16 16:31:59.253,25.976426764966433,-5628.61290824
169,2022-08-16 16:31:59.264,25.643913437167903,-5555.92645444
170,2022-08-16 16:31:59.265,25.61879450882853,-5550.4355292
171,2022-08-16 16:37:52.140,25.30770425736048,-5482.03409132
172,2022-08-16 16:37:52.141,25.00930020741992,-5416.42205112
173,2022-08-16 16:37:52.146,24.932852365387642,-5399.61296664
174,2022-08-16 16:37:52.152,24.884316029506934,-5388.940966640001
175,2022-08-16 16:37:52.152,24.57275278726156,-5320.435529200001
176,2022-08-16 16:38:01.812,23.893118606570965,-5170.6316987400005
177,2022-08-16 16:41:39.059,24.314803342443557,-5263.480686700001
178,2022-08-16 16:41:39.061,24.937690996444285,-5400.6316987400005
179,2022-08-16 16:41:40.422,24.946190676948714,-5402.502768980001
180,2022-08-16 16:44:01.109,25.99088551112984,-5632.502768980001
181,2022-08-16 16:44:02.816,27.037172121312413,-5862.502768980001
182,2022-08-16 16:45:08.105,25.993579285901518,-5632.502768980001
183,2022-08-16 16:45:27.055,26.251858124167388,-5689.365434380001
184,2022-08-16 16:45:27.056,27.038274120082644,-5862.502768980001
185,2022-08-16 16:46:05.442,26.434239130956232,-5729.534018980001
186,2022-08-16 16:46:05.449,26.07610352032678,-5650.696128240001
187,2022-08-16 16:46:05.452,25.993456841593716,-5632.502768980001
188,2022-08-16 16:46:59.710,25.714288202509174,-5570.976103780001
189,2022-08-16 16:46:59.711,24.94986400618282,-5402.502768980001
190,2022-08-16 16:47:04.632,25.001236626016308,-5413.812964240001
191,2022-08-16 16:47:04.633,25.480583879295168,-5519.346048780001
192,2022-08-16 16:47:05.458,25.517278893994042,-5527.424822700001
193,2022-08-16 16:48:02.918,25.257502294598748,-5470.165298740001
194,2022-08-16 16:48:02.918,25.14602772663497,-5445.594260740001
195,2022-08-16 16:52:17.333,25.449971677133952,-5512.276091660001
196,2022-08-16 16:52:17.334,25.82599735068742,-5594.771829260001
197,2022-08-16 16:52:17.334,26.08772365782374,-5652.191591460001
198,2022-08-16 16:52:17.334,26.19439589005021,-5675.594260740001
199,2022-08-16 16:52:34.289,25.14590528232717,-5445.594260740001
200,2022-08-16 16:52:59.369,25.405706905578473,-5502.525276620001
201,2022-08-16 16:54:07.899,26.174541297650855,-5671.198760180001
202,2022-08-16 16:54:07.901,26.454075068993713,-5732.525276620001
203,2022-08-16 16:58:48.895,25.40558446127067,-5502.525276620001
204,2022-08-16 16:59:59.200,24.357216297855434,-5272.525276620001
205,2022-08-16 17:00:41.489,24.355645582274928,-5272.180276620001
206,2022-08-16 17:01:41.100,23.30727741885969,-5042.180276620001
207,2022-08-16 17:02:45.504,23.796782401706594,-5149.5846227600005
208,2022-08-16 17:02:45.537,23.985487260621685,-5190.98914916
209,2022-08-16 17:02:45.538,24.09031183253243,-5213.98914916
210,2022-08-16 17:02:45.564,24.091606038627067,-5214.27311636
211,2022-08-16 17:02:45.568,24.355523137967122,-5272.18027662
212,2022-08-16 17:03:15.045,24.296455392152815,-5259.20633496
213,2022-08-16 17:08:26.756,23.248087228737578,-5029.20633496
214,2022-08-16 17:18:21.149,22.94911241221566,-4963.3763279
215,2022-08-16 17:18:21.155,22.573543591916458,-4880.68140938
216,2022-08-16 17:24:12.966,22.322659990436456,-4824.92949794
217,2022-08-16 17:24:12.967,22.094284990436456,-4774.17949794
218,2022-08-16 17:24:12.968,22.09284384603469,-4773.85761294
219,2022-08-16 17:24:12.969,22.091402701632923,-4773.53572794
220,2022-08-16 17:24:12.975,21.867382385202923,-4723.7534354
221,2022-08-16 17:24:12.979,21.839575502172924,-4717.57412806
222,2022-08-16 17:24:12.979,20.81270116234738,-4488.217898059999
223,2022-08-16 17:24:12.980,20.52310386291238,-4423.862942629999
224,2022-08-16 17:24:12.980,20.418786963287378,-4400.681409379999
225,2022-08-16 17:24:57.774,20.42409173488296,-4401.865545979999
226,2022-08-16 17:24:57.868,20.56918016117857,-4434.252334499999
227,2022-08-16 17:24:57.874,21.449155813455473,-4630.681409379999
228,2022-08-16 17:25:12.196,22.19978019070431,-4797.8392734399995
229,2022-08-16 17:25:12.197,22.281396943283866,-4816.01465176
230,2022-08-16 17:25:12.213,22.481973549779642,-4860.681409379999
231,2022-08-16 17:25:13.090,22.74388484279492,-4918.986159599999
232,2022-08-16 17:25:13.099,23.245413599033814,-5030.632772939999
233,2022-08-16 17:25:13.110,23.515158619027222,-5090.681409379999
234,2022-08-16 17:25:13.515,24.548466132582604,-5320.681409379999
235,2022-08-16 17:25:13.702,24.557007582582603,-5322.57950938
236,2022-08-16 17:25:14.305,24.603302904577955,-5332.8842095
